"市区町村コード","課税年度","宛名番号","郵便番号","住所_都道府県","住所_市区郡町村名","住所_町字","住所_番地号表記","住所_方書","氏名（振り仮名）","氏名","生年月日"
"54600","2025","672","9659471","滋賀県","××町","有楽町","85-49-20","","コンドウカズコ","近藤和子","'1952/03/04'"
"82554","2025","673","3247294","福岡県","板橋区","浅草","98-68","","ハラダユミ","原田由美","'1962/01/18'"
"38469","2025","674","6856216","佐賀県","〇〇市","原宿","2-46","ビル××　3階","タナカジロウ","田中次郎","'1963/02/10'"
"23099","2025","675","8411641","島根県","△△区","小岩","39-86-16","","モリヒデ","森秀","'1964/09/15'"
"90925","2025","676","9562734","佐賀県","渋谷区","品川","48-17","","イケダヒデ","池田秀","'1958/12/08'"
"28752","2025","677","7345496","鳥取県","〇〇市","錦糸町","76-93","マンション〇〇 101号室","マツモトマナブ","松本学","'1998/03/17'"
"55939","2025","678","8657175","和歌山県","港区","錦糸町","92-78","","ムラカミユミ","村上由美","'1966/04/20'"
"85607","2025","679","7293172","沖縄県","東区","渋谷","12-9","マンション〇〇 101号室","イケダカズコ","池田和子","'2007/10/19'"
"91824","2025","680","2539278","東京都","世田谷区","葛西","83-57","","タカハシタロウ","高橋太郎","'1967/02/06'"
"80369","2025","681","5382583","富山県","練馬区","錦糸町","60-75","マンション〇〇 101号室","イシカワハナコ","石川花子","'1989/08/02'"
"62469","2025","682","5658885","鹿児島県","練馬区","浅草","72-8-16","","ヨシダアイコ","吉田愛子","'1959/07/17'"
"92768","2025","683","7414785","栃木県","杉並区","霞が関","56-68","","キムラミノル","木村実","'1996/12/13'"
"97424","2025","684","8742724","山梨県","世田谷区","葛西","79-48","","タカハシアキラ","高橋明","'1963/10/26'"
"79815","2025","685","8557866","沖縄県","港区","大手町","53-23","","ムラカミタカシ","村上隆","'1962/12/13'"
"20032","2025","686","1849347","兵庫県","東区","有楽町","77-37","マンション〇〇 101号室","モリヨウコ","森洋子","'1979/05/17'"
"11475","2025","687","2909573","山口県","板橋区","渋谷","15-11-6","","ハラダハナコ","原田花子","'1988/09/21'"
"70057","2025","688","5972788","宮城県","練馬区","浜松町","76-84","","ハシモトサブロウ","橋本三郎","'1995/08/22'"
"80260","2025","689","2701970","山口県","南区","有楽町","21-13-1","","イシカワミノル","石川実","'1973/12/06'"
"23632","2025","690","7321791","長野県","○○郡○○町","浜松町","61-72","","カトウタロウ","加藤太郎","'1956/02/07'"
"95148","2025","691","4167893","群馬県","□□村","赤坂","25-3","","オカダミノル","岡田実","'2007/01/03'"
"42878","2025","692","4264170","神奈川県","港区","田町","18-75","","カトウススム","加藤進","'1988/06/06'"
"96389","2025","693","2516930","和歌山県","××町","新宿","47-53","","ハシモトアキラ","橋本明","'1979/06/02'"
"87273","2025","694","7653960","新潟県","西区","亀戸","33-64","","ムラカミアイコ","村上愛子","'1955/03/23'"
"95264","2025","695","2040712","長野県","△△区","銀座","36-89","","スズキヒロシ","鈴木浩","'1970/03/27'"
"72489","2025","696","3744847","三重県","杉並区","銀座","58-59","","ハラダミノル","原田実","'1983/12/28'"
"26584","2025","697","2316174","埼玉県","○○郡○○町","青山","37-19","","ハヤシケン","林健","'1994/07/28'"
"11718","2025","698","9433997","千葉県","港区","虎ノ門","57-69","アパート△△ 2F","フジタマコト","藤田誠","'1990/07/30'"
"64876","2025","699","7380022","茨城県","新宿区","丸の内","14-98-3","","フジタミサキ","藤田美咲","'1993/09/19'"
"20271","2025","700","8685164","滋賀県","北区","葛西","69-85","ビル××　3階","イトウタロウ","伊藤太郎","'1956/12/21'"
"58096","2025","701","7098206","新潟県","練馬区","青山","87-52","","ムラカミシゲル","村上茂","'1952/02/08'"
"72627","2025","702","2325085","和歌山県","○○郡○○町","赤坂","49-17-2","","オカダタロウ","岡田太郎","'1963/01/02'"
"71477","2025","703","2971370","奈良県","板橋区","池袋","62-14","","イシダヒデ","石田秀","'1972/03/31'"
"24129","2025","704","4455522","福岡県","練馬区","表参道","90-61","","ハシモトヒデ","橋本秀","'1972/08/29'"
"32704","2025","705","7940700","沖縄県","港区","新宿","13-45","","ハシモトアキラ","橋本明","'1978/03/06'"
"52789","2025","706","8972506","長崎県","練馬区","錦糸町","14-23","","ムラカミケイコ","村上恵子","'1959/12/10'"
"17673","2025","707","9489018","徳島県","板橋区","小岩","24-73","","カトウタロウ","加藤太郎","'1999/06/01'"
"31730","2025","708","2925895","福井県","北区","小岩","99-22-1","","ナカムラヒロシ","中村博","'1992/10/22'"
"10794","2025","709","2585105","愛媛県","練馬区","亀戸","9-37","","モリゴロウ","森五郎","'1977/01/11'"
"17609","2025","710","1502559","鳥取県","□□村","目黒","95-75-5","アパート△△ 2F","モリマコト","森誠","'2001/12/14'"
"48474","2025","711","5662007","沖縄県","□□村","赤坂","60-93","","ナカムラオサム","中村修","'1999/07/06'"
"27935","2025","712","4251267","宮城県","□□村","表参道","73-16","","ワタナベサブロウ","渡辺三郎","'2000/12/19'"
"16899","2025","713","6980931","広島県","西区","原宿","7-22","","イシカワマコト","石川誠","'2001/02/28'"
"51885","2025","714","9310705","山形県","□□村","赤坂","66-8","アパート△△ 2F","フジタミノル","藤田実","'1969/08/17'"
"66346","2025","715","1637897","静岡県","練馬区","原宿","47-73","","シミズユタカ","清水豊","'2001/08/27'"
"59745","2025","716","1889205","三重県","△△区","新橋","22-64","","イシカワマサル","石川勝","'1964/03/01'"
"86043","2025","717","2417903","福岡県","中央区","渋谷","15-80","ビル××　3階","ワタナベアキラ","渡辺昭","'1983/03/21'"
"48472","2025","718","9400929","広島県","足立区","葛西","56-59","","ムラカミアキラ","村上明","'2009/10/24'"
"62716","2025","719","5636546","福岡県","足立区","渋谷","89-25-1","マンション〇〇 101号室","マエダカズコ","前田和子","'1995/12/20'"
"43110","2025","720","3036333","山口県","港区","浅草","24-95","","オカダヒロシ","岡田浩","'1964/12/28'"
"53256","2025","721","3308982","奈良県","世田谷区","田町","9-56","ビル××　3階","ヤマダススム","山田進","'1983/02/01'"
"52607","2025","722","8376661","東京都","南区","葛西","46-1-20","","イノウエオサム","井上修","'1992/10/12'"
"68888","2025","723","2255842","群馬県","○○郡○○町","西葛西","49-30","","イトウミサキ","伊藤美咲","'1991/02/13'"
"83117","2025","724","3779411","鳥取県","□□村","霞が関","91-87-10","","タナカマサル","田中勝","'2010/02/23'"
"33351","2025","725","8188727","宮城県","世田谷区","目黒","82-99-14","","タナカアキラ","田中昭","'1978/03/30'"
"43933","2025","726","1423742","長崎県","世田谷区","錦糸町","98-44-12","","イシカワタカシ","石川隆","'1969/07/27'"
"19962","2025","727","8755683","栃木県","南区","亀戸","92-17","ビル××　3階","オカダカズコ","岡田和子","'1963/12/16'"
"49890","2025","728","5085147","長崎県","南区","大手町","92-59","マンション〇〇 101号室","ワタナベユタカ","渡辺豊","'1999/10/31'"
"79092","2025","729","3575720","千葉県","○○郡○○町","丸の内","9-68","","タカハシオサム","高橋修","'1955/07/01'"
"93683","2025","730","1830559","福岡県","○○郡○○町","恵比寿","20-24","","ヤマグチケイコ","山口恵子","'1997/02/15'"
"24895","2025","731","4425503","青森県","練馬区","大手町","87-62","","コンドウタダシ","近藤正","'2003/04/17'"
"98913","2025","732","1469411","香川県","□□村","田町","8-19","","イシダマサ","石田雅","'1996/01/31'"
"44134","2025","733","3663460","宮崎県","杉並区","浅草","51-96","ビル××　3階","キムラマサ","木村雅","'1963/09/09'"
"90273","2025","734","1400936","三重県","西区","品川","61-21-3","マンション〇〇 101号室","ヨシダジロウ","吉田次郎","'2002/05/14'"
"79027","2025","735","2916667","福岡県","□□村","亀戸","4-97","","マエダシゲル","前田茂","'1988/03/06'"
"73522","2025","736","9361599","熊本県","板橋区","小岩","3-22","","オカダケン","岡田健","'1956/02/27'"
"20234","2025","737","9032453","島根県","杉並区","東葛西","69-51","ビル××　3階","マエダアキラ","前田昭","'2000/03/20'"
"22160","2025","738","6392711","宮崎県","杉並区","西葛西","84-43","ビル××　3階","ヤマグチヨウコ","山口洋子","'1954/09/01'"
"14313","2025","739","6741686","静岡県","渋谷区","銀座","60-10","","ハヤシシゲル","林茂","'1967/01/10'"
"61144","2025","740","4053060","愛知県","中央区","大手町","47-63-9","","オカダマサル","岡田勝","'2009/07/04'"
"28410","2025","741","6556464","高知県","港区","新宿","32-49-14","","タカハシナオコ","高橋直子","'1955/07/21'"
"52111","2025","742","8962068","三重県","港区","船堀","32-61","","ムラカミオサム","村上修","'1973/01/22'"
"72348","2025","743","6743534","愛知県","△△区","丸の内","99-91-11","","ハセガワマサ","長谷川雅","'1971/04/13'"
"20257","2025","744","3365893","長崎県","足立区","池袋","21-15","","フジタゴロウ","藤田五郎","'1954/03/13'"
"90748","2025","745","3845128","東京都","板橋区","錦糸町","94-78","","イシダゴロウ","石田五郎","'1990/04/10'"
"54430","2025","746","1921809","鳥取県","東区","新宿","81-82","","ヨシダサトシ","吉田聡","'1981/11/06'"
"60351","2025","747","6525526","鹿児島県","練馬区","渋谷","26-93","","タナカタロウ","田中太郎","'1982/01/13'"
"72890","2025","748","5484125","大分県","新宿区","池袋","68-28","アパート△△ 2F","イシカワナオコ","石川直子","'1957/04/18'"
"49455","2025","749","9749209","岐阜県","○○郡○○町","船堀","60-54","","イケダユウ","池田裕","'1986/05/03'"
"65013","2025","750","4315855","福井県","××町","原宿","8-7-3","","イトウヒロシ","伊藤浩","'2007/08/26'"
"54025","2025","751","9888288","愛知県","△△区","西葛西","83-69","","ムラカミナオコ","村上直子","'1968/06/04'"
"35733","2025","752","2045611","石川県","○○郡○○町","表参道","52-47-20","","コンドウユミ","近藤由美","'1999/07/08'"
"20500","2025","753","5122122","山形県","足立区","小岩","20-35","","スズキアキラ","鈴木昭","'1954/01/05'"
"52611","2025","754","5961941","鹿児島県","中央区","目黒","13-71","","イトウヒロシ","伊藤博","'1998/09/24'"
"64681","2025","755","9066579","福岡県","世田谷区","虎ノ門","42-9","マンション〇〇 101号室","カトウオサム","加藤修","'1973/06/17'"
"40285","2025","756","1126524","宮城県","渋谷区","丸の内","46-19","アパート△△ 2F","サイトウアイコ","斎藤愛子","'1971/09/13'"
"66393","2025","757","9850135","鳥取県","南区","大手町","35-48-11","","キムラサトシ","木村聡","'1997/11/20'"
"59012","2025","758","6387993","富山県","○○郡○○町","浜松町","61-96","","イノウエユウ","井上裕","'2008/12/16'"
"24761","2025","759","8926922","福岡県","北区","錦糸町","77-65-6","","ハラダタロウ","原田太郎","'1959/02/08'"
"60674","2025","760","2271178","山口県","港区","上野","15-84","マンション〇〇 101号室","ムラカミマナブ","村上学","'1960/07/31'"
"45601","2025","761","1009690","岩手県","南区","西葛西","95-56","マンション〇〇 101号室","ヨシダユウ","吉田裕","'2004/05/10'"
"38935","2025","762","3319916","島根県","東区","池袋","21-44-19","","ヨシダゴロウ","吉田五郎","'1981/08/20'"
"70772","2025","763","9884675","茨城県","西区","亀戸","77-34","マンション〇〇 101号室","ヤマダヨウコ","山田洋子","'1958/09/29'"
"63179","2025","764","1473080","福井県","南区","新宿","88-82","","モリマナブ","森学","'1970/02/01'"
"28207","2025","765","5419140","福岡県","渋谷区","青山","75-11","マンション〇〇 101号室","カトウヒロシ","加藤浩","'1977/11/06'"
"90196","2025","766","7595165","岩手県","新宿区","恵比寿","63-76-20","","ヤマグチナオコ","山口直子","'1959/10/26'"
"24622","2025","767","1446905","高知県","板橋区","亀戸","14-44","","ナカムラオサム","中村修","'1998/05/19'"
"64038","2025","768","2019531","和歌山県","△△区","浜松町","81-5","","フジタユタカ","藤田豊","'1993/03/31'"
"49050","2025","769","5440344","富山県","南区","浅草","39-51","アパート△△ 2F","イトウマサ","伊藤雅","'1963/11/23'"
"54608","2025","770","6064028","東京都","足立区","赤坂","63-42","マンション〇〇 101号室","タナカサトシ","田中聡","'1995/03/02'"
"62902","2025","771","6790021","東京都","杉並区","銀座","69-48","","イシカワジロウ","石川次郎","'1989/11/16'"
"95141","2025","772","4041574","埼玉県","練馬区","新宿","9-61","","イケダススム","池田進","'1955/11/08'"
"67586","2025","773","6121155","広島県","杉並区","赤坂","61-75","ビル××　3階","モリヒデ","森秀","'2006/03/11'"
"14457","2025","774","1323457","高知県","東区","虎ノ門","6-90","","タカハシオサム","高橋修","'1963/08/07'"
"80115","2025","775","4410415","福岡県","○○郡○○町","葛西","76-90","","ハヤシアイコ","林愛子","'1954/12/25'"
"50990","2025","776","3537821","東京都","渋谷区","有楽町","62-47","","ヨシダタカシ","吉田隆","'1956/10/11'"
"59294","2025","777","6798300","岡山県","西区","渋谷","46-70","","スズキシゲル","鈴木茂","'2001/04/24'"
